                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3857,                  2.463,                 1.1262,                0.96548,                0.91327,                 0.9808,                0.61312,                 1.2817,                 2.7056,                  1.098,             0.00065608,             0.00065608,             0.00065608
